FLIGHT NUMBER,DESTINATION,DEPARTURE TIME,GATE NUMBER
FT533,Marlborough,14:12,Z1
XC430,Kongiganak,10:20,Z9
RF498,Mount Prospect,0:1,R8
AV630,Bogard,7:8,E4
KG472,Martorell,0:6,W8
QO213,Saltville,22:20,Y6
UV928,Freehold,8:17,S4
QS337,Sweet Air,3:19,P0
JL517,Westtown,20:31,X1
FV826,Thurston,2:55,G6
PJ832,Gulf Park Estates,22:58,M4
LW071,Siasconset,17:43,B3
SC711,Macdoel,22:36,D8
AL949,Big Cabin,6:41,A5
TV936,Kapalua,17:3,F8
VB336,Last Chance,22:35,J3
QL032,Wenonah,17:17,C3
EK003,South San Gabriel,0:38,K0
NN640,Gloucester,0:24,Y8
DV990,Saddle Rock,9:16,O9
YA525,Wapiti,3:5,Q5
EB061,Colesburg,15:47,U2
UQ124,Boyers,10:17,R6
LO759,Golf View,19:29,J1
CQ850,Pocono Pines,14:51,O0
TA000,Perry Heights,17:28,C7
HY687,Firebrick,18:16,E8
IA266,Dailey,0:4,I7
RR102,Hallett,20:45,M7
ML081,Rivervale,22:13,J4
PG678,Grosse Pointe,4:36,E3
DL582,Tasco,18:38,T8
LK020,Forest,14:34,V5
GA044,Holder,0:26,I0
AR664,Kenneth City,0:5,W2
ZV412,Port Washington North,14:35,Z1
NF497,Barnum Island,0:30,S0
KM519,Cypress,21:38,O7
IR738,Townsville,20:43,J2
XR714,River Rouge,22:56,T1
WF471,Irene,0:3,I3
WJ749,Bobtown,0:0,W1
IX809,Clifton Springs,19:2,T6
YJ266,Sag Harbor,21:14,I8
ST334,Sanak,16:51,T8
CP551,Gibraltar,9:48,G8
ZV398,Palm Shores,14:48,T4
SE009,Mart,13:44,M4
YI151,Conda,16:25,P8
QV301,Bayport,5:55,T0
CL626,Central City,12:32,R0
XS623,Cleona,9:56,Q2
YE054,Carrizo Springs,3:20,B7
MH222,Readland,21:8,W3
DW409,Clarks Point,3:7,H6
HV571,Dawsonville,2:51,Z1
JO928,Sauk City,1:21,D9
AV089,Forge Village,15:42,M2
YE594,Sarahsville,0:25,I2
ZD748,Somerton,18:36,Z0
PJ288,Peterstown,3:46,B0
SA646,Grantsdale,11:25,C2
KY088,Shenandoah,10:20,A2
JK096,Grass Range,5:21,W1
YU116,Honey Brook,8:22,E1
GM371,Learned,10:40,U4
JM239,Azusa,15:57,T4
OH192,Nutley,2:32,F5
DY056,Port Carbon,6:17,Q1
WD673,Everson,12:11,N1
ZF732,Webbers Falls,3:25,A9
YW946,Jollyville,20:0,G0
OK735,Johnsburg,7:8,I0
YP162,Kittitas,6:6,H8
VO968,Wrightwood,7:1,I4
ZZ814,Hill Top,4:22,V4
WA757,Petaluma,8:30,C3
QC429,Paramus,10:55,H0
KZ540,Ludlowville,18:24,T6
LO146,Shandon,8:21,D0
OM745,Shaker Church,17:28,E1
MG980,Ogden Dunes,21:32,C4
XX931,Hodgkins,23:42,W7
UW269,Chokoloskee,8:58,B1
PP692,Lagunitas,20:12,A4
BU275,Jones Mills,14:18,W8
BW372,Wilmore,17:14,D6
JE770,Deeth,16:26,U3
DV393,Westboro,21:30,C8
XA394,Rosewood Heights,6:55,K9
OG503,Berlin,13:54,Y5
XV740,Pascagoula,9:55,J1
GX208,Cass,19:14,A3
IN026,Delray,2:36,I6
OY770,Cody,5:4,O4
JJ665,Rainelle,16:43,N8
NE916,New Melle,15:39,L4
ZK128,West Goshen,2:57,Q8
FE700,Assaria,14:39,C4
AK192,Headquarters,20:56,A4
WH848,Dock Junction,23:24,U4
CO986,Whites City,21:12,E5
SA747,Akeley,17:55,Q0
VK552,Harman,9:3,G2
XM394,Greens Fork,0:50,J1
JS105,Darrouzett,4:42,W3
DT362,Lake Mary,3:40,K3
PF094,Rodeo,18:33,D9
IF387,Clark,3:8,W5
HT443,Discovery,21:36,K4
ZY823,Tamaroa,20:33,N1
CG339,Holyoke,22:22,M6
LN252,La Porte City,6:36,T8
ZA073,Fair Hill,0:42,H4
GD508,Onida,1:41,Z3
EK627,Gross,15:10,K1
KN731,Lavonia,15:33,J7
CS842,Edison,1:6,T8
IJ348,Port Gamble,22:59,N1
XQ603,Winona,11:5,R6
UJ351,Bardwell,23:5,E6
HB445,Newington,23:31,W2
PK554,Stanley Park,2:29,Q4
RJ758,Pinellas Park,0:47,O3
ZD843,Norristown,0:35,Y8
OR292,La Playa,11:22,A2
ZN903,Franklin Grove,1:24,M5
SD065,Hubbardston,9:17,J9
AD243,Pinecliffe,6:20,D0
RL357,Hunterdon,17:17,U7
DP060,Umber View Heights,10:7,O9
YD358,Scarsdale,22:56,A7
NL722,Okreek,13:21,Z9
YB594,East Norriton,8:27,A1
MA972,West Pike,14:17,J9
BP466,Beechwood Village,18:1,S5
QZ288,Swansboro,3:17,N1
GL992,Dandridge,10:37,X2
JS129,Umpqua,1:58,F6
DT713,Summersville,11:35,U7
GY873,Slatington,2:25,Z2
UO259,Maquoketa,14:1,E2
BD586,Los Lunas,4:8,L3
EI430,Greers Ferry,1:26,S3
CA840,Armagh,3:36,Y2
EM905,Polebridge,19:58,M6
GD423,Chatanika,14:23,H1
EQ814,Merryville,8:39,L5
KW203,Christoval,22:9,I1
UV096,Bluff Springs,9:16,L7
UH558,Bridgetown,22:55,G8
DM424,Western Hills,22:52,C8
OC671,De Graff,1:12,R6
BL407,Robesonia,16:10,F3
AI258,Burnsville,4:20,W6
SL333,Birch Bay,4:57,E5
KE920,Milroy,21:54,C9
KM775,Axton,19:3,B1
ZT745,Ramon,12:9,V2
MS833,Red Bud,14:58,R2
XV098,Algona,8:37,R0
GZ313,Trotters,16:25,R7
PA796,Morton Grove,0:10,K8
NU947,Century,14:0,Q0
VN774,Toca,0:19,C2
PZ510,Tuntutuliak,5:51,B0
KM506,Stewartsville,2:10,I6
ZQ187,Veteran,2:16,V2
JT643,Bond,11:10,S9
GR082,Laurel Hill,18:7,M6
RQ853,Little Cottonwood Creek Valley,14:7,T3
TJ526,Lackmans,12:10,K3
CC558,Loch Lomond,11:8,C6
QZ169,Alborn,4:4,F7
ZU967,Salesville,3:4,U7
PN741,Clarksfield,17:50,C5
WV406,Marble Cliff,20:21,R2
LD582,Irvine,10:42,B4
CC142,Lycan,22:12,Z0
NK996,Bressler,4:11,X8
AF645,Marana,2:21,Z0
KT354,Iselin,23:19,V7
ZA935,Goode,4:36,P3
SR286,Malmo,14:27,J5
CF343,Valmeyer,21:52,F0
YE527,East Peru,22:0,J3
ZT836,Vanlue,13:42,T2
RV735,Pelion,7:38,R9
CV330,Hoopa,0:46,H1
NM260,Red Wing,0:31,C5
ZP927,Strawn,14:41,D3
OU619,Espino,2:57,X8
DM333,Waialua,11:28,N6
RL780,Knauertown,13:29,D0
NS993,West Samoset,13:14,N5
ZP068,Lamy,13:58,Z6
NZ994,Umpire,6:38,I0
UR505,Barnegat Light,13:50,T8
GK732,Como,9:29,L7
MG637,Hernshaw,4:42,T1
PG306,Marion Heights,8:19,K9
ZZ252,Winthrop,17:51,I3
UR833,Mossy Head,23:25,Y5
YM576,Lakeport,7:23,N3
TK543,Dudleyville,19:42,G8
CR419,Verdigre,10:39,D7
RY109,Manvel,23:26,F4
DK706,Redondo,0:30,B9
AQ086,Kildeer,6:43,U6
XS937,Kingston Springs,20:58,B3
JK639,Wakenda,1:31,B2
BA956,Pine Beach,9:35,U2
WO018,Roby,0:55,M0
JC742,Minoa,11:45,X8
DO373,Waxhaw,6:49,G5
GV600,Sunnyvale,16:29,O2
CT682,Buena Park,3:36,I9
BP829,What Cheer,23:50,S5
XV735,Guttenberg,12:31,G9
SQ680,Glassmanor,15:42,P6
YM044,Brevard,6:50,G1
NR238,New Kent,15:5,I4
FD477,Gagetown,8:28,A6
SV170,Aspers,6:52,T5
HP026,Elmo,5:52,N2
JX030,Braden,22:55,H8
IO576,Palmetto,13:12,F2
BR924,Marlette,21:21,C4
HZ001,Freewood Acres,7:59,W8
ND678,Blossburg,22:18,S5
CT674,Roachtown,17:26,Y9
WL078,Lackawanna,12:13,Z7
HQ912,Roachtown,11:40,M3
CZ125,Alabam,5:9,Z6
ZL233,Orchard City,21:26,U6
QJ993,Roads,18:3,W0
KU677,Lemeta,16:12,Q1
OX331,Malden,1:0,O4
BE809,Letcher,4:11,F2
MY826,Golf View,18:37,E2
AZ833,Haverhill,19:43,E6
PO967,New Washoe City,10:7,L4
GI985,Becker,11:43,Q2
DK880,Palmarejo,10:52,O6
OV859,Welton,1:39,N6
FW317,Trinidad,8:42,A6
XB367,Kingston Mines,23:53,T7
WP752,Stilesville,22:13,H4
MI605,Iselin,6:30,N2
CW096,Adamstown,9:37,Z3
HL925,South Venice,8:50,A7
KE715,Rich Bar,18:35,D4
YU466,Hudson Oaks,15:30,V5
LY840,Tehama,3:48,P6
DS734,Kenton Vale,0:17,C2
OY529,Osceola Mills,16:55,X3
PP194,White River Junction,8:30,A5
BU661,Pocono Pines,22:29,A2
KX667,North Bonneville,0:7,B3
CP136,Dennison,15:23,U4
YX420,Dasher,18:5,R3
WL832,McQueen,14:14,O0
IG934,Kupreanof,19:59,C2
MC866,Alapaha,23:37,E9
PD877,Weed,3:29,P9
OX138,Byesville,16:41,A2
KO039,Stambaugh,2:13,E4
PU973,Benbrook,15:38,S1
EO022,Saint Johnsville,23:49,R4
KH616,Uhland,15:2,B6
LY455,Cartersville,12:24,V5
IU176,Tutwiler,13:24,O2
WE143,Lyndon Station,5:21,T7
HU471,Orland,19:35,M9
XZ729,Oracle Junction,4:52,U5
LK204,Loretto,10:25,V9
MD949,Getzville,12:4,C7
YH632,Jewett,20:31,F5
JH758,Ankeny,8:36,H0
KN507,Renwick,19:15,P7
CX921,Hillsboro,23:42,Q7
CL908,Lecompte,21:6,C9
VP101,Zwolle,21:25,U1
BH111,Manitowish Waters,7:58,Y1
BN716,Lyle,19:8,A1
ZO101,Lamkin,2:46,K7
RK843,Rotonda,6:42,O5
LD657,Albert,17:0,U1
ST121,Hobbs,13:12,F5
FT971,Benitez,0:54,R5
VE481,Riverside,2:40,A6
VE757,Tiverton,5:48,P8
MO405,Stayton,10:7,U7
OB693,Usk,5:39,F7
JI382,Boscobel,14:25,E2
LR164,Forsyth,21:44,G8
NT682,Crestwood Village,5:20,E5
XS734,Castle Park,17:17,D6
XL334,Necedah,21:0,S4
QD709,Lewisetta,5:48,F3
EC925,Canutillo,4:43,N4
LQ310,Langley,19:20,L1
YL852,Hertford,10:58,V9
XB064,Moselle,15:13,E3
ZF018,Yreka,15:18,P1
CA664,Syosset,6:34,R3
NN621,Soldier,17:46,L6
VV475,Osborne,19:2,D7
PX235,Thedford,20:57,Q7
HA842,Bartonsville,19:2,M3
LR854,Evansville,14:33,M1
SR130,Baroda,0:8,C3
CX812,Mountain Creek,0:38,L5
RW681,Ludlow Falls,6:31,A6
WD244,Rocky,23:38,U0
GZ087,Coxsackie,6:2,U3
UH364,Center Moriches,15:46,K0
RB405,Greenbush,6:36,G4
IS957,Toyah,13:30,Y5
ZK749,Barnsboro,2:22,K5
PE102,Hague,2:39,B2
XR251,West Hanover,23:52,A9
UJ532,Butner,5:38,C6
TZ379,Byron,3:21,X2
AX717,Cassoday,5:43,Z1
PL023,Ladson,22:36,P0
TM386,Searles,7:53,K4
CG262,Live Oak Springs,2:16,Z4
HT529,Quantico,4:54,Y7
IO596,Dayton,8:2,K0
YR105,Temecula,13:15,R2
QS313,Carver,7:45,S9
NG058,Greenport,4:22,K1
HT196,East Providence,15:25,Z8
PL396,McCook,1:55,W4
VE043,Greenland,20:48,J2
PQ082,Colonial Park,17:55,N7
KW042,Poipu,3:5,V5
OS430,Winnabow,22:45,D8
ZG484,Dorena,21:59,S6
QG636,Ellinger,18:58,A6
XB484,Port Ashton,6:33,T7
QH230,Lone Oak,21:0,X2
MZ107,Bountiful,1:59,S1
KP230,Osborne,2:45,X1
TF508,Wyomissing Hills,11:36,B4
BG237,Waurika,3:56,E6
MN239,Newhalen,23:21,Q0
TM090,Kennewick,14:0,H5
VJ475,Askewville,15:50,U7
NR035,Jacob Lake,6:22,N7
YM530,Centreville,12:26,D3
JP584,Maple Rapids,16:55,F5
ZG011,Umapine,21:0,L1
JK841,Tanque Verde,5:50,X0
IJ011,North Logan,17:32,F6
NK804,Hermosa Beach,2:40,P2
RW075,Eloy,17:8,U2
YQ058,Stony River,0:5,N8
YR769,Village of the Branch,1:2,S4
LY555,Herington,11:8,L1
VK820,Heckville,15:28,C1
MF067,Fairlawn,18:14,P1
KO322,Prairie Rose,4:39,O4
WN822,Thalia,4:28,R2
KX656,Glenns Ferry,6:36,H0
HF744,Sergeant Bluff,7:10,O9
PT506,Greenville,5:57,L4
CM134,Boyne City,17:58,A7
DC207,Bristow,15:48,U7
JD071,Whitefield,0:10,J0
MH057,Richmond,10:16,B9
UI561,Winigan,7:18,K3
GC848,Hamler,3:12,N1
SI294,Louann,9:53,T6
SU277,Groesbeck,11:46,N3
HR268,Taos Ski Valley,21:11,Z2
EK536,Woodcrest,12:49,W5
BF115,McDonough,10:38,K2
CQ606,La Veta,11:23,Y8
DP617,Griggsville,12:49,N3
QP534,Duquette,19:50,F8
BF987,Dillard,13:29,N5
OR197,Lavaca,0:21,H3
LK609,Otway,15:55,R1
FN083,New Brockton,16:39,Y1
JK250,La Croft,3:17,P3
WT113,Sierra Blanca,12:27,Z0
FE252,Toquerville,12:21,K0
ZI216,Cherry Creek,9:25,D1
BX311,Alderpoint,6:45,G3
SW233,Knife River,5:37,L9
ZU494,Hydesville,16:6,K2
KU688,Londontowne,14:26,G8
UE807,Malakoff,0:8,S7
EH619,Southview,12:38,G4
VO067,Hickory Ridge,0:29,B3
VO583,Moundsville,18:47,O9
DY388,Chipita Park,15:41,Y9
CU375,Searingtown,12:5,X0
PQ644,Portola Valley,19:43,L0
BK250,Red Mills,22:58,E1
XP876,Valley Hill,13:55,S8
YV719,Molina,12:40,X4
TB239,Artois,14:2,B8
LQ523,Dinuba,21:46,M1
LM198,Bowdoin,7:35,R1
RT891,Stark,4:18,L7
SJ795,Camargo,12:50,J1
SZ325,Bertha,19:52,N1
ZP570,Toccoa,8:30,E5
UC730,Wesley Chapel,8:17,Z4
IV473,North Lima,22:35,Y1
MT208,Castle Point,5:21,D4
IP474,Newton,2:15,Z3
KB504,Bracken,0:12,I1
EQ880,Middlefield,14:50,Y2
HX793,Griffith,4:5,Q5
LA707,Hoffman Estates,22:58,E4
CJ691,Ypsilanti,16:1,E8
SY057,Evans,3:46,Y6
FZ553,Hazel Green,5:13,B5
MT712,Angela,15:43,L2
OR162,Maple Hill,11:17,N4
LP401,Cameo,13:58,P2
KE261,Angelica,11:12,Z8
FL028,Mantorville,23:32,T6
HS174,Powellhurst,9:40,Q9
DE310,Embudo,22:44,U2
RT821,Tyronza,16:25,D1
EJ294,Houlton,2:10,P4
BM764,Duquoin,9:41,N2
QK934,Talmage,5:41,A9
VL562,Des Plaines,10:3,F6
XS832,Larksville,9:43,D2
YX774,South Roxana,16:40,C4
UX022,Eureka Roadhouse,14:0,R8
PI493,Lowry City,6:39,J7
MF090,Sayre,22:19,T9
XE794,Windthorst,3:52,P7
MC642,Emmorton,9:6,T8
YS713,Mehlville,10:4,H7
IS816,Homestead Meadows,14:27,B5
DK606,South Chicago Heights,6:35,U0
BY282,Milford Center,7:58,L8
QQ954,Godwinsville,15:54,M6
WS093,Washingtonville,10:2,D5
BU586,Rule,3:0,P2
RT892,McAlester,2:33,V5
GS531,Saint Helen,15:48,R4
FY084,Bland,4:4,X4
DO822,Marche,2:28,B6
AZ342,Emporium,23:17,X0
MF946,Maeser,5:39,L3
FT244,Centerport,15:2,S8
XA058,Storm Lake,1:13,P2
EX642,Montezuma Creek,2:37,L3
IR552,Conroy,17:5,C2
IC208,Blythedale,15:9,J2
TN756,Fenwick,22:29,A6
AE961,Lindside,4:44,U3
UJ923,Stoutland,5:52,F4
EJ539,Southington,17:2,G3
FL442,Dayton Lakes,18:29,I9
GX550,McLemoresville,17:27,Y8
BY415,Stockertown,13:14,O8
TU161,Saint Donatus,4:5,M5
NN925,Sardis,8:10,A8
KY595,Lobeco,9:44,Z9
MK790,Hendersonville,10:10,R5
WP078,Alpha,18:59,Z1
XG839,Wendte,20:41,O3
VD928,Kenny Lake,5:25,Q3
EP384,Bellwood,20:53,J7
MD945,Flemingsburg,0:39,L7
XE429,Saint Ignace,23:39,R5
JR546,Clintwood,13:2,I7
MJ168,Hallsburg,12:36,D1
JX568,Birds,22:8,P6
OB023,Ayer,11:59,S0
BQ900,Wister,17:6,R8
RU637,Falconer,7:52,N1
QM998,Corwin,1:2,P5
PQ854,Hammonton,4:33,E3
LT002,Conde,3:35,K4
CE363,Heathsville,0:43,F1
QD964,Carlyle,16:32,N7
VI826,Van Buskirk,14:56,L6
BI366,Warthen,22:46,C1
LI174,Sunniland,10:5,W3
NE646,Pontotoc,7:6,M4
PN736,Spanish Lake,20:20,H1
ML912,North Freedom,19:6,C9
CS602,Maplesville,6:54,T8
ER895,Ostrander,10:8,R8
SE918,Wagontire,7:25,X4
JI054,Canonsburg,12:25,K7
PJ606,Wild Horse,7:52,T0
LD371,Linn Valley,15:36,S4
HP588,Indian Creek,15:53,N8
HR937,Florida,2:40,F6
SM020,Mendocino,17:43,W5
OT276,Redland,13:21,Q8
UZ712,Holden Beach,6:15,B1
EU654,Lenhartsville,9:35,T8
JW694,Osage Beach,2:3,I3
XX752,Watters,20:46,V5
UP715,Warden,20:55,L9
EJ477,Chama,8:25,K3
QU463,Verndale,21:28,Z6
EM639,Phoenix,17:6,R0
YK641,Sacaton,13:34,Z3
FI210,Goodlow Park,1:41,K2
UV597,Cedar Knolls,2:22,U1
DG408,Grifton,0:1,U7
PN673,Dry Fork,9:14,Q4
JM402,Johnsonville,11:52,K9
FY424,Venice Gardens,21:32,H7
FH322,Barber,17:12,G7
EF796,Port Saint John,9:23,E0
HU285,Cresaptown,5:36,I3
JD245,Willsboro Point,2:22,T8
FZ309,Falls,2:10,A0
NW505,Turpin Hills,21:25,N4
AT283,Dexter City,8:7,G5
NZ878,Troy Grove,20:21,Z1
TZ630,Hendley,8:59,W9
VT477,Warrior Run,14:39,L3
VN228,Strathmoor Village,4:40,H3
EX016,Gu-Win,11:21,R6
CL164,What Cheer,20:19,I3
ZY910,Manton,5:49,X2
FT539,Cotton Center,9:33,X7
VY425,Upper Tract,23:19,N1
JD205,Lowman,6:34,D3
EW856,Grandfalls,0:26,V4
NN774,Hon,4:43,D0
ME068,Copley,2:36,J0
UB412,Abo,18:16,H6
JJ377,Loeb,18:8,E3
ZB886,Turnersville,0:34,Z5
HA266,Warroad,21:12,H1
GT241,South Walpole,4:20,B0
EB863,Seven Hills,23:26,K1
MC268,Carlsbad,17:29,S5
QP722,Mont Alto,17:7,E7
YI768,South Cle Elum,16:8,I6
EU866,Kealakekua,5:0,V5
UY863,Scott City,15:7,A5
TH052,Inverness,6:47,V8
TS721,Dallas,15:16,E3
CM872,Mitchellsville,18:9,E0
GK790,Kenton Vale,5:10,C1
YN135,Sapelo Island,15:54,R3
IV181,Jupiter Island,23:46,Y3
PY304,Lannon,8:42,O6
LT223,Coquille,13:56,E8
JY333,Keota,18:56,K1
KU503,Raiford,1:42,I4
FG028,Enola,17:38,A0
UG843,Talowah,5:7,T0
CW949,Olive,12:31,I7
UE588,Williams Creek,6:7,X5
OE023,Phlox,17:1,I3
HR539,Fort Pierce,16:41,B8
YM729,Blyn,8:51,J3
QX825,Schaumburg,23:21,Y9
ER492,Antonito,12:39,Y7
ID935,East Lake,23:47,G6
SJ498,Cridersville,14:36,D0
ZK483,Deeth,0:34,K4
ZC060,Stout,1:36,K3
GA141,Enoch,17:21,P7
BP863,Fairburn,2:0,V0
CE193,Lowry City,17:44,L9
LK364,Dayton,0:23,G5
GC688,Kingsford,12:43,Y6
SQ427,Bluefield,1:42,Z3
HN069,Sixes,9:23,E6
WT665,Conger,7:34,X9
UB872,Long Island,11:20,J0
KW857,Lower Salem,2:23,W7
QP322,Argos,9:18,Q6
YB261,Regal,1:54,H9
PH806,Tontogany,4:52,A5
PQ059,Saint Helens,22:54,X2
FR760,Ruthsburg,3:21,G1
PZ645,Rainbow City,17:33,Z8
MG192,Gas City,16:4,N3
QI535,Mountain Brook,16:10,X9
VS410,Sistersville,0:50,G2
RE687,Inchelium,8:21,I0
CT620,Arivaca,22:20,B7
EA187,Sherrard,10:11,A7
MM912,Jumpertown,19:43,P1
KC508,Grove City,20:30,P9
CP525,Crest Hill,1:39,Q4
MS303,Armstrongs Mills,13:2,I4
CA290,Nunam Iqua,15:23,D8
WP642,Douro,17:25,G7
AU439,Marion Center,15:42,R6
AH349,Bold Spring,23:55,A9
JY457,La Grulla,21:42,Q9
KQ136,Hasty,16:25,W6
RN359,Schnecksville,13:23,O6
AO554,Lehigh,0:2,N0
VP320,Rowesville,6:15,B7
QW264,Eli,15:50,Z4
UI306,Bradford Woods,23:17,N8
QF121,North Las Vegas,2:9,B8
LB957,Langes Corners,6:42,B6
WU338,Missoula,12:4,I1
TP996,Pollock Pines,8:14,M1
UL908,Kenmawr,18:14,K5
ZA926,Sylvia,8:20,K5
GA597,Oslo,10:39,J5
IR085,Anatone,14:48,U9
VN328,Pelham Manor,1:7,F3
LC222,Bond,12:34,L2
PR022,Deltona,17:9,U4
CY624,Kamela,7:11,N5
CF189,Croton,19:42,G1
DE721,Biscay,5:34,Q5
AL263,Barber,6:9,C1
AL742,Mortonsville,9:4,B5
TM715,Firebrick,16:34,D0
YU051,Humphrey,15:1,R9
BZ831,Etowah,15:42,M4
FF550,Thorofare,17:0,J1
OZ731,Lansford,12:52,O3
MF470,Flaxton,12:52,U6
AH075,Bloomingburg,13:32,C4
NS198,Tavernier,3:47,C4
FQ690,Groesbeck,3:17,J6
DY419,Negra,23:52,T8
EZ311,Rotterdam,3:15,Y7
PQ368,Suquamish,2:14,A4
TN138,Frankville,20:8,Z9
KB888,Montreat,6:50,F4
KQ594,Weare,8:57,Y1
ZQ763,White Ash,20:47,E9
HJ494,Montalvo,6:45,U6
IK492,Vinita Terrace,8:33,W4
AE944,Mayetta,9:5,N8
KF153,Solvay,1:9,H9
OI153,McGrew,23:5,S6
LK370,Rainbow City,9:5,N0
AY066,Schroon Lake,10:34,C4
VP722,Leeper,1:37,H2
XX100,Friona,17:36,U3
ZH758,Connellsville,3:21,O7
SN263,Mira Loma,0:46,U8
GV586,Flat Lick,21:17,P1
EM517,Olmsted,3:25,D5
NH216,Mooreland,7:6,J8
FX954,Williston,18:11,M0
MP731,Yscloskey,16:49,I7
BK108,Dadeville,23:57,V3
BW910,Greenacres,15:40,I7
ZC930,Fouke,14:18,R5
QA427,Satus,19:41,N8
YM094,Goldens Bridge,16:29,A2
GO941,Tionesta,16:49,T0
SW495,Beech Creek,21:25,L1
MN110,Bragg City,9:45,P0
OM315,White Shield,17:19,U9
TX885,Enon,21:12,W1
LH268,Mayna,6:42,Q2
QU207,Stalwart,13:6,P8
DK399,Kennedy,18:50,R9
CU463,San Luis,18:30,E5
PI044,Canfield,16:41,N6
KC317,Beemer,12:38,L1
RV911,Charles,5:26,O2
VY779,Monell,2:0,K7
DQ507,Sumrall,5:52,B6
BT069,Sunrise Manor,6:45,K1
OL962,Almeria,16:29,J8
CC737,Patterson Springs,8:39,Z3
ON750,Callisburg,3:25,N2
OV946,El Lago,3:46,U8
RD097,Seymour,3:9,G8
WV453,Kneeland,19:51,G2
CV533,Chester Heights,3:30,G1
FH633,Tryon,4:43,B7
ZD725,Dushore,10:30,N3
AV146,Brownsboro Village,9:43,H9
FN290,Bovard,18:36,K2
KP011,Steubenville,4:48,X6
OK118,Birch Tree,1:10,P2
HT255,Brownsville,13:33,N3
KN579,Wedowee,23:57,T3
QI052,Emlenton,5:15,L5
QF176,Detonti,13:59,J0
FE150,Saxis,17:37,I5
EU237,Ukiah,1:41,P2
VW894,West Homestead,10:56,Z5
IX557,Harlow,7:6,E4
XR162,Bal Harbour,8:3,B2
YO779,Tuxedo Park,15:10,D8
ZJ637,Mahopac,14:50,P1
MC718,Hesperia,4:10,B6
VQ557,Braham,0:35,X3
WK688,Natrona,13:12,H0
SA616,Camas,22:52,D4
OL033,Nikep,16:1,D7
EY534,East Camden,4:32,J2
WR543,Herod,23:52,E0
IQ253,Tribes Hill,21:11,J3
KM368,Glen Rogers,4:50,T7
SO461,Glen Este,10:34,N6
QY312,Black Oak,5:41,Y3
AD542,Oakford,13:4,I0
KN385,Olden,18:3,J2
BM311,Grasmere,9:12,W9
VP871,Thalmann,20:7,X5
FH076,Donna,4:43,Q5
WY437,Rising Sun,2:31,H8
TB162,Shelly,21:22,U2
YI976,Wild Cherry,21:44,S7
RP192,Dowling Park,8:39,J4
JS279,Hickory Flat,16:6,P3
DU429,Greenbank,18:2,S7
IF657,Farmerville,1:13,E7
FN013,Boothville,5:7,N3
DK947,Talley Cavey,9:38,O7
VO015,Leeton,17:40,L8
VV936,Rivesville,12:39,F0
FJ427,Antelope,16:46,F9
XJ329,Port Heiden,8:42,Z5
QJ357,Longboat Key,15:25,D2
SA893,Randall,20:42,A9
ND807,Tontitown,1:32,O3
UX432,Peletier,0:44,O9
TW188,Braddock Heights,23:30,Q7
XM406,Molino,2:30,V3
JR539,Bourbonnais,17:52,C7
BI105,McMillin,8:49,C8
TX022,Walthall,15:42,P8
PH141,Scott Depot,5:12,V9
ZX630,Cuba City,12:1,F8
CJ482,Biehle,7:5,U1
FA899,Cazenovia,23:28,A1
FJ726,North Arlington,14:12,X0
FP427,Wofford Heights,19:23,E5
XR318,Brickeys,2:7,H5
IY118,Halls Crossroads,4:50,C0
DO362,Ranger,8:16,I2
VG269,California,0:4,O9
ZM843,Georgia Southern,7:53,R1
FO085,Bayou Goula,20:16,X9
SX602,Wisconsin Rapids,17:4,L6
LC783,Hermiston,17:12,W7
OQ295,Neshoba,17:33,U3
KZ254,South Barrington,5:19,X2
DA785,Wilton Manors,3:15,U6
GM875,Novinger,13:14,P4
PJ523,Rocky Boy,11:20,T6
CU333,Farnham,12:0,G1
UW744,Sun Lakes,0:8,V2
FF935,Caro,8:36,P7
WN171,Kerrville,5:44,B4
US301,Hester,2:16,C9
CO143,Atlanta,3:1,A9
QR690,Lochbuie,15:5,D4
ZD934,Enloe,17:2,L7
KU161,Burns Flat,19:31,D0
MS215,Westbrook,3:8,F8
IQ545,Freer,16:3,B2
VI027,Tavernier,5:20,V5
SH652,Iselin,6:31,Z4
RX108,Minburn,13:47,H3
SZ907,Wagstaff,0:0,F0
OS517,Mannford,3:24,I6
GI358,Louisville,1:51,O5
DQ853,Mannington,23:27,Z0
OI749,Baldwin City,9:16,I7
TM838,Crosswicks,19:58,C6
ZN294,Hermanville,6:21,X0
DJ257,Shortsville,8:11,Z4
ZG389,Hanapepe,12:5,T7
NA679,Mocanaqua,9:23,G0
WH013,Shingle Springs,5:51,Q4
HQ054,Oral,3:29,I6
CK913,Ladson,23:41,U0
GW401,Demopolis,0:34,N9
ZS139,Cordova,3:24,N2
PO702,Jefferson Island,13:43,L6
ZS375,Bon Wier,16:19,T5
CB150,East Camden,21:6,B1
PL756,Richmondville,21:41,H9
HJ476,Kenny Lake,10:3,X4
MY075,Wesley Chapel,13:13,D0
AV277,Cuba City,12:27,H0
AQ655,Ahoskie,9:32,T2
SK824,Pike Road,1:35,B1
OW869,Edgemere,0:2,T7
OB693,Lerna,3:6,H4
EL276,Mount Houston,14:44,E6
HJ863,Maltby,12:13,J4
MO138,Palm Shores,11:21,L8
MB339,Dryden,19:36,O8
FD004,North Springfield,19:34,S9
MJ069,South Prairie,6:54,O6
SP581,Oakland City,5:9,A8
QI792,Franklin Square,14:34,I9
KR563,Hawthorn,14:11,L4
TQ740,Eastlake,6:16,I2
