FLIGHT NUMBER,DESTINATION,DEPARTURE TIME,GATE NUMBER
EH433,Roosevelt Beach,06:05,R8
VK255,Centre Hall,21:50,H0
QA661,Sheridan Lake,22:15,A0
QH060,Vian,19:31,N3
FC853,Dixie Union,08:04,B7
HU760,Grove Hill,20:01,S0
DY822,Bergton,02:40,D2
AQ133,Little River,17:01,F9
AR529,Bay Pines,03:05,O4
SX571,Richwood,21:14,E2
YJ270,Gu Oidak,18:10,E0
WY131,Cortland,10:38,O0
SX127,Slick Rock,01:20,Z0
VR449,Crowheart,17:41,N0
TM661,Branchville,22:51,R6
YI834,Stuarts Draft,06:42,R3
RF103,Seal Beach,12:14,T9
GM910,Seth Ward,03:17,M3
MG993,Cleo Springs,19:32,Q6
QX990,Shirley,17:49,L8
KB430,Grand Lake,21:49,W2
PA465,New Cassel,15:10,H5
NN696,Hodge,02:51,Y3
AU690,Hallstead,06:57,Y2
UX560,Mullica Hill,14:08,J3
MR965,Belden,04:28,R3
UG457,Ramah,07:57,N9
HL181,Hesperia,07:46,V6
ET764,Canadian,04:40,Y9
VI344,Fair Hill,09:06,I5
XI543,Arrey,03:07,A2
YX756,Tombstone,04:30,Z2
WF885,Moline,21:22,Y3
XJ300,Cusson,22:25,Q4
BA611,Scarboro,03:38,T5
UG156,Brady Lake,16:51,V5
FU846,Grainfield,18:09,E9
KD281,Pond Creek,20:09,C2
GY862,Higgins,01:25,P2
EO410,Waverly City,14:39,P1
OM318,Vine Grove,02:12,I3
ZB119,Otsego,00:10,P2
HC157,Monaca,17:32,U8
HA256,Deport,13:27,B1
KG675,Gays,09:49,C3
ND430,Luning,08:37,L4
TI966,Mallett,02:25,N7
KA382,Toca,09:10,X5
GG395,Booneville,13:25,A3
TZ455,Texas City,15:39,V8
WI098,Pine Plains,18:36,T4
RR429,Tool,08:31,Y3
RW827,Pine Manor,17:12,V6
XP880,Glenns Ferry,20:26,P4
JT836,Grantham,22:03,W3
NL084,Vine Hill,08:56,K2
NP738,Bouse,16:06,D9
AE840,Nehawka,05:40,F2
IL767,Reile's Acres,00:07,E1
NX868,Berea,21:45,L8
DF211,Burrows,06:26,S2
KA295,Talley Cavey,12:35,A5
GE670,Mount Pulaski,23:34,Q6
XQ736,Ho-Ho-Kus,11:10,P6
TC697,Barker Ten Mile,03:07,V8
ID387,Marne,01:02,E1
YA259,White Haven,08:02,O7
NM282,Rogers,15:27,P1
LP822,Caddo Valley,14:28,E3
IG580,Groton,05:54,Q8
YP175,Sabana Eneas,22:54,M0
YE131,Gates Center,20:53,Z1
FY434,Pine Grove Mills,12:00,X3
YT467,Woodland Mills,22:47,R1
TS205,Kinards,17:15,Z4
HU277,Doyline,09:50,H3
ZD220,New Ulm,01:44,D5
UW657,Ponder,02:18,E3
WW351,New Rockford,12:26,H3
FX800,Constantine,21:40,O4
DO818,Sun Garden,16:54,O2
ZZ759,Everman,23:14,Z1
JF117,Dill City,10:01,X6
ZQ184,Becker,21:36,W6
JU494,La Harpe,22:51,N9
UB049,Brooklet,15:42,P4
LM789,Carmen,15:29,P0
FY872,Hillsville,21:13,K0
AA600,Eunola,08:15,G5
JU263,Lake Henry,06:26,E2
CI873,Short Creek,05:20,G6
YW315,Glasford,08:09,R3
TW885,Medley,04:18,A9
RL223,Kenyon,22:57,P3
VZ459,Houstonia,09:28,I6
YW594,Juniata,01:21,A0
EO680,Blue Eye,12:03,K4
MD858,Little Suamico,04:51,K5
SX053,Winslow,00:27,H3
LU005,Linn Valley,21:16,Z5
AV126,Myra,03:10,P6
HY166,Kettle River,19:18,X6
WE445,Connorville,09:43,S4
QG720,West Saint Paul,08:45,Q4
DR349,Bryant Pond,07:52,K4
DT641,Lake Pleasant,05:20,N1
ZH312,Enigma,18:18,G9
DF238,Shooks,19:35,M2
KX392,Homosassa,09:41,D3
QD445,Eufaula,20:42,G2
UA171,New Florence,07:18,M0
CY137,Sheshebee,06:17,Y4
GU912,Streator,02:34,F3
DT111,Parran,00:39,E9
NK527,Halls Crossroads,10:27,M3
RM758,Visalia,11:59,H5
HP843,McKees Rocks,14:26,G0
MH498,South Santa Rosa,23:44,S1
OC416,Tabler,19:45,K7
IW787,Louin,17:21,T1
HB684,Tarentum,16:07,W1
IR884,Indian Springs,13:18,M2
PW394,North Lima,19:02,N3
CS676,Rolfe,02:40,O8
JI886,Floris,14:25,X1
GD426,Mount Horeb,06:10,M4
MJ516,Swaledale,07:49,D1
LA430,Meadowdale,04:14,G3
RD670,Mapleton,07:54,G2
JR335,Opelika,19:59,P7
XG421,Oglala,13:55,J7
IT885,Parkers Prairie,13:29,U0
KS804,New Lancaster,20:16,V8
UZ379,Rafael Capo,08:53,A0
AK925,Wetumka,10:44,O9
IZ341,Delphos,17:46,Y6
VR415,Scott Lake,23:54,G1
SH788,Belinda City,15:33,U7
DR237,Fairplains,17:48,Y2
RV316,Boise City,15:39,I6
VP248,Brundidge,06:23,F2
AF039,Wagon Wheel Gap,06:58,D6
EU486,Port Clyde,16:42,Y4
SM545,Vega Baja,14:38,C5
DB478,Lincolnton,04:00,J7
DY528,Dry Ridge,13:42,A8
SN299,Mortons Gap,13:45,D0
TX936,Freedom,11:15,U5
SA179,Magna,08:33,F9
NF226,Webb City,00:47,T5
KF273,Iowa Falls,12:24,P6
XO877,Weston,21:56,N1
CR030,Crystal Beach,20:32,E7
GR995,Eldred,11:49,V0
BT401,Lemhi,15:10,R5
LP446,Magnolia Gardens,18:38,H4
GB599,Rest Haven,20:10,R2
VQ388,Prairie Creek,05:41,C8
DA496,Bryson City,18:18,G4
WN209,Sleepy Eye,12:04,O5
DF045,Centre Island,05:59,S1
AL663,Micaville,09:17,X1
UJ107,Clintonville,00:32,V9
XU266,Altenburg,14:10,N9
YG882,New Lisbon,06:04,P9
NR476,Garwood,14:57,K1
JE023,Clontarf,07:01,A1
DI702,Astor,18:34,B1
ZK592,Dunwoody,02:50,M4
SA742,Spencer,16:36,M4
TS064,Asbury Park,09:18,G7
JF095,Davy,18:02,T4
ID408,Tacna,16:42,M1
TT731,Little Rock,11:09,W0
GJ027,Walpole,14:29,X0
OS576,Denham,16:13,A1
IT628,Country Lake Estates,19:49,X3
NT022,Toxey,23:51,Q1
KF688,Endicott,08:37,D8
TV600,Myerstown,22:02,B7
MN288,Bullhead City,09:23,D4
PX499,Boyero,09:54,S6
AZ391,Skull Valley,16:24,T7
GG879,South Vacherie,16:06,D9
VY775,Mazie,06:45,Z6
ND136,Dallas City,15:53,M1
DV275,Becton,07:10,N6
MP182,Kahakuloa,06:25,Y3
PA754,La Union,22:03,R7
OU216,Cyrus,21:40,H8
GE417,Climbing Hill,03:16,Z0
RU279,Paden,23:25,R3
CL698,Abercrombie,21:17,L0
KY474,Thiensville,12:53,B7
TD369,Goose Prairie,04:53,K8
EI521,David,00:33,S0
VB944,Holt,06:11,Z8
DA586,Patton,17:19,W1
VH415,Umber View Heights,05:45,S1
TC637,Mount Pocono,17:10,J2
HP694,Abrams,24:00,E7
US421,Bascom,01:20,O3
WT819,Weldon Spring Heights,14:57,T7
BT535,Norman,16:29,Z2
AT109,Lyman,16:53,N6
VB097,Currie,11:03,D5
JT495,Saint Maries,09:30,R4
MC371,Verdi,00:25,I8
OV075,Bogard,00:21,W6
BQ003,Twinsburg,05:09,I3
RV026,Gastonville,02:59,N3
YE877,Rienzi,17:52,P6
KD993,Littlestown,20:47,Z2
HF575,Lantana,10:51,N5
WE165,Lenoxburg,21:42,A8
YY792,Meadowlands,18:03,E7
XD533,Tower,13:01,Y2
YI908,Sopchoppy,02:42,C2
QB829,Bastrop,10:20,T8
FZ149,Gaithersburg,07:44,V2
LI152,Burgaw,00:06,P8
NQ324,Barlow,00:47,H4
GY433,Shreve,22:27,R5
RA548,Vigo Park,18:04,L9
IV939,Bardwell,07:52,Z8
BN050,Aguilares,12:50,L8
JM965,Simcoe,17:41,N4
QM918,Lake Fenton,20:58,D2
FE668,Dupuyer,13:56,W9
YJ822,Toms River,04:39,Q2
ZI633,Plainview,15:34,O6
IS597,Keawakapu,12:49,Y4
ES741,Belfast,12:51,F2
CT201,Dunken,05:01,E8
SW426,Cannelton,09:56,T1
LF096,Bendavis,18:18,W4
CU659,Sonnette,18:47,P5
DR546,Montcalm,18:54,S5
RZ369,Monon,07:14,Y6
OR329,Clear Springs,14:59,W6
WR555,Marathon,22:02,Q8
TT479,Houtzdale,16:23,I9
EC531,Black Fork,20:33,L0
GL068,Kensington,18:42,U4
EH488,Tovey,04:35,V7
QY876,Marvel,20:33,M7
OY381,Evergreen Park,08:17,S5
WJ752,Industry,12:30,F8
IU472,Westland,10:13,S0
WZ166,Sperryville,20:40,F4
GI886,Craig Beach,06:49,I9
ZO054,Alston,19:32,O6
QI995,Granite,07:43,J7
BQ252,Zumbrota,04:04,Y1
GW014,San Gabriel,13:57,H5
DH654,Fox Point,10:46,C3
OV782,Stanley,23:19,J1
NS968,Waiteville,00:54,K8
NL196,North Las Vegas,20:17,K0
GE410,Gallatin,09:39,Z7
UF211,Caseyville,15:43,H6
CG191,Schley,15:22,M5
TY171,Farristown,00:06,L9
DC613,Derby,07:37,Z7
TH195,Salisbury,04:39,C3
WW806,Dudleyville,18:06,Y1
OU555,Haliimaile,21:27,F6
PT572,Elfrida,10:24,Z1
UK953,Malaga,22:57,F0
GA491,Dousman,06:35,A8
ML549,Elmhurst,08:14,Y0
XW544,Railroad,15:24,U9
AG162,Weirsdale,13:39,V9
DB382,Evans Mills,22:37,Z6
RO286,Willowbrook,12:23,I0
DN333,Baxter Springs,05:56,M9
XR488,Ruidosa,02:07,I0
UR048,Robinson,01:11,L7
ZY339,Herreid,20:56,C8
GF691,Harts,23:10,Z0
CX154,Beckley,11:41,Z1
VF601,Leetonia,20:26,F2
LN572,Randall,19:38,Y3
FE753,Ione,07:56,C5
TD788,Orangeburg,20:29,R4
KY916,Kenesaw,16:34,Y3
XW330,Dakota City,11:59,B7
KP919,Rock River,12:28,P6
EG750,Epsie,19:30,R7
RI246,Colonia,07:59,H1
KG169,New Rockford,04:36,N9
KX493,Warfield,10:12,D3
GP706,Evergreen,07:05,L2
RI428,Donner,05:50,J5
XL507,Belle Meade,13:22,K7
ZC707,Salt Point,03:31,D4
OD043,Big Plain,18:19,I7
KA293,Keenan,21:08,C7
YY737,Maple Heights,03:29,U3
PE407,Corvallis,01:55,E8
JU910,Santa Cruz,19:44,K8
OW451,Oaktown,19:39,O7
UY092,Queen City,00:21,R2
AB091,Tompkinsville,00:40,W7
KV538,Douglassville,04:41,P8
ZA165,Ligon,04:06,L6
TQ349,Lulu,22:44,G4
BS069,Hansen,04:02,F5
MJ798,Little America,08:04,A3
RV758,Gallup,06:11,I1
BR659,Joppatowne,15:22,B2
EF690,Forest Acres,00:02,L2
MJ690,Houtzdale,06:21,K6
XM948,Glen Lyon,13:01,S6
PW802,Hill Country Village,07:36,F1
VK217,Kaylor,00:45,O6
BG818,Pender,18:34,C3
OE536,Land O' Lakes,14:35,D3
SN934,Charleston,01:40,G4
LZ660,Hackney,00:07,F2
TQ797,Tunas,07:19,Q7
RG116,South Taft,03:46,M2
AF055,Hackney,02:47,A0
KM350,San Acacia,22:43,X5
AR783,Bliss Corner,13:28,D6
FS125,Fernway,02:19,L4
RZ447,Fort Pierce,20:52,F7
RP721,Banks,13:24,D4
QL671,North Redwood,12:15,F6
HG180,Star City,12:22,T1
JQ023,Pine Ridge,08:42,S2
HN050,Hartly,08:58,S2
IZ043,Wynot,20:05,M6
OJ704,Lemmon,07:30,J1
EB681,Monterey Park,13:43,S7
MB840,Rothschild,12:27,Q3
BR032,Hills and Dales,01:46,E6
KR932,Melody Hills,16:38,G7
QB392,Meadow Lakes,22:20,D2
NL113,South Point,13:59,R9
KG837,Brisbin,06:12,H1
TP858,Ennis,05:06,C7
LU784,Gilliatt,09:36,S9
CP526,Lanagan,21:46,G5
VI163,Rhododendron,11:33,T4
KB401,Carpio,15:32,R3
WY443,Pedro,18:28,P8
OV601,New Grand Chain,10:52,I4
JQ741,Pisek,22:06,S5
LP968,New Milton,20:37,Z6
VB240,Red Springs,17:49,T6
KN284,Aguila,19:25,F6
RV531,University Heights,14:11,H6
DO005,Wabasha,19:31,N5
DQ559,Okahumpka,23:37,X5
YZ979,Rudyard,23:06,Z2
UY317,Royersford,17:15,N4
OL444,Deering,14:45,N4
RX863,Red Head,21:44,D7
UM158,Lost Creek,09:47,F9
MF252,Elk Ridge,22:36,F3
MQ067,Weaubleau,08:05,N0
YN280,Warsaw,21:00,H5
CW462,Morland,24:00,P3
OX191,Homer City,21:41,G4
NF017,Okreek,15:35,T8
DF047,Hotevilla,15:16,C4
CF667,Lake Ridge,00:18,T0
EW494,Pleasant Mound,01:45,F3
MN531,Silco,20:57,O7
TE672,Sugar Bush,16:13,G9
CM925,Lake Lorraine,02:15,O8
ZO215,Hiko,13:17,K9
BP328,Gu Oidak,23:59,I3
KP895,Biddle,03:54,G1
LI866,Allgood,16:06,N3
IX471,Redkey,02:00,G5
PQ615,Lakeshore,10:26,V3
TP447,Comfort,16:45,I2
EX280,Carnegie,07:44,E0
FT338,Ohatchee,23:35,B5
GB616,Devine,20:55,H7
TF564,New Lenox,21:55,A2
MU426,Seaside Heights,00:44,A7
DI915,Fairmont City,05:55,A3
DW560,Baileys Switch,12:25,O9
FU368,Dexter City,08:17,W7
CH363,Highland,01:12,A8
TP201,Flordell Hills,18:49,Y8
OX398,Attu,13:45,U1
DC116,Carlisle Gardens,14:49,I7
HG332,Kemah,15:44,Z9
KF211,Pana,19:38,Z1
JA531,Fort Stockton,18:02,Q0
IE347,Hoffman Estates,03:40,B8
MA049,Ararat,23:30,E4
PL302,Plettenberg,22:14,Z2
RN319,Wyatt,17:04,R4
YZ595,Malibu Beach,16:56,U3
YQ092,Astor,03:38,V9
RA359,Blackhorse,13:11,L8
SL363,Wahoo,07:19,B0
HP657,Selman,23:34,Z0
KX761,Lake Odessa,06:03,F6
PW634,Munson,16:28,R7
OS174,Bruning,03:02,C7
OB138,Callaghan,00:43,O1
IF234,Providence,05:28,H8
LM340,Crackerville,11:51,K2
ZC158,Wellfleet,10:16,H6
PZ704,Mountainside,19:18,V1
YB928,Checotah,14:50,I8
XF760,Lakefield,12:46,R2
RE236,Shallow Water,20:37,V8
DE929,Comfrey,16:07,M9
GI650,Oregon,10:19,D2
RY113,Winter Gardens,10:12,A4
XY812,Coady,14:39,P6
IQ490,Elizabeth City,19:11,R6
DH366,Chicora,22:20,J8
IL093,Bloom City,14:55,B0
HV165,Buenos,10:56,C5
XW271,Dickson,11:58,W8
IM978,Millboro,10:06,B5
GY119,Merrydale,21:59,B1
LY273,Fairmeade,20:28,J6
CJ800,Elk Plain,07:53,K6
SQ644,Pelican,08:15,D8
TG071,Random Lake,17:21,N2
VG494,Mitchellville,23:17,J8
OO298,Christina,20:53,K0
MG931,Assinippi,15:45,I2
FX160,Zilwaukee,05:45,A0
JP476,Brooks,08:05,F8
HM704,Jerico,03:11,D6
TW479,Winter Park,11:57,A1
RP511,Olympia Heights,11:22,Y3
FW992,Peterborough,00:01,J9
MG692,Raiford,22:53,D5
HK566,Ansley,07:41,F8
ES497,Balaton,14:48,R2
BI248,South Branch,10:12,R6
QW257,Saint Augustine,03:54,A3
JG802,Paden,13:26,J7
LL343,Annona,23:56,D5
DI594,Readington,18:07,S0
GA977,Beckett,11:18,B0
OJ571,Sheffield Lake,01:05,H9
CS081,Oak Hill,14:26,G3
IR511,New Carrollton,13:56,O4
HJ433,Washington Grove,03:30,G2
UD249,Felch,07:24,B0
UI646,Rion,03:14,P4
VT797,Daniels,04:46,G2
LI690,New Rockford,00:25,M1
TY146,Clontarf,18:44,L0
HO171,Jasonville,13:35,X4
NU005,Prairie Village,05:35,K5
GX423,Fairdealing,02:47,E7
AC457,Rollinsville,22:29,W8
SO438,Throop,09:21,O2
VY536,Bel-Nor,06:39,R2
TS625,Dixfield,07:23,Z1
QQ742,Boalsburg,22:28,I3
BY023,Lukeville,20:03,Y7
PE208,Larimore,15:14,D1
PU882,Isla Vista,19:26,G7
OE191,Levelland,05:18,S8
ZA945,Bard,02:09,M1
HK864,Port Neches,23:13,G2
LK991,Zim,18:12,S8
OP603,Storla,03:13,V3
FR598,Jacobus,14:35,Q7
UG083,Jerryville,16:54,H4
AT645,Bay City,16:01,F9
NK376,Woodacre,00:04,K6
CR225,Greenlawn,08:38,D6
UR603,New Square,09:28,N8
WX922,Blairs,11:32,B1
QR334,Castle Danger,12:16,V7
SB430,Clearwater,00:31,K4
DV630,Intake,02:28,E5
VI692,Quivero,22:35,T3
DP770,Laws,11:16,M8
VG627,Marguerite,14:24,K3
HT941,Lower Kalskag,04:49,O0
PO665,Glenaire,08:08,K8
RT236,Oak Ridge,20:19,A6
PY621,Yankton,00:03,I2
OX285,Banner,00:07,Q0
YO686,Baywood,04:45,V6
IW652,Roseland,09:17,L4
QQ884,Boscobel,03:34,X6
WJ034,Frederiksted,08:44,F8
PG110,Willingboro,23:59,Y3
GA634,Sugar Bush Knolls,03:20,D5
CO273,Beaver Crossing,15:39,N7
OL964,Rosiclare,11:54,Q6
ON865,Lemeta,01:24,G8
JQ434,Thermopolis,17:32,U2
JP444,Mayoworth,22:11,D3
RX734,O'Donnell,17:15,U6
BM958,Hyden,08:55,D3
HD572,Havre,20:02,M3
XZ935,Clontarf,02:04,D5
FY579,Kolin,11:44,D7
GG266,Tahlequah,18:27,O9
JT572,Chandler,05:16,Y0
KB741,Dimock,01:17,D6
RK137,Lake Goodwin,10:56,F0
ND225,Ephraim,02:13,N5
QP870,East Peoria,15:40,P6
HR748,Big Springs,19:38,V3
NC292,Springtown,20:19,R9
ZB539,Mountainair,01:05,H5
OR760,Balmorhea,11:31,I1
SH627,Napanoch,14:51,N2
OI437,Glamis,21:26,R0
UL685,Lakehurst,18:35,W5
YB909,Norton,19:35,W5
VC888,Deale,07:51,T7
GA893,Canova Beach,19:03,T4
TA224,Broadland,17:07,Y6
JA566,Blossburg,12:06,L2
JM354,Mill Shoals,01:53,V9
BE886,Wisdom,22:56,F3
ZC269,Gillett,10:36,W2
KI733,Ludden,14:14,D5
WD922,Bellingham,12:40,G0
OK301,Litchfield,05:22,X2
XA026,Chancellor,21:57,D1
PG731,Dore,12:44,P4
TJ424,Braceville,09:41,L8
KC143,Alondra Park,12:36,N0
RM323,Bemiss,12:00,S6
RB044,Bound Brook,12:44,F9
KR536,Bloomville,11:12,T8
FM665,Armorel,11:25,I8
DW640,Brightwood,14:21,K6
KT461,Eagle City,20:57,A2
YF863,Fithian,02:43,A8
QH412,North Decatur,22:33,T0
LQ721,Hartwell,02:19,R2
PB911,New Munich,02:36,A8
IL998,Emmalane,06:49,W1
KD708,Kell,07:33,U1
VA638,Sidman,01:22,E9
RS111,Mayer,10:48,Y7
ZJ458,Milan,14:14,K9
JM956,New Oxford,03:00,W9
DB717,New Lothrop,18:10,I4
XD715,Mamont,00:10,L4
DG512,Wrights Corners,08:24,H5
HD086,Newell,18:00,B0
HQ612,Schuylerville,01:42,K7
VW925,Cabool,08:05,V9
NU634,Reamstown,03:57,N2
YQ584,Albuquerque,02:45,T8
LZ516,Duelm,06:33,L4
LJ423,Tekamah,21:46,X4
WE794,Port Orchard,09:29,T6
SA209,Boss,02:42,O4
QU829,Keomah Village,03:52,A9
OJ177,Ekwok,03:30,D0
DL067,Willoughby,15:18,D2
QY315,Liberty Hill,10:26,I2
YS341,Little Mountain,12:33,I2
RI481,McCaulley,02:08,G7
IS599,Stovall,10:38,G3
BE455,Woodmore,17:18,M6
UX845,Thorntonville,06:13,F3
HH118,Okabena,07:18,B1
IN676,Arnoldsville,22:27,D1
JM525,Caballo,00:25,U4
PK541,Hollandale,00:46,B2
FQ303,Tamarac,21:33,L7
XT784,Sheltons,19:50,C5
PX768,Peletier,18:40,Y7
TA051,Gonzalez,20:29,X9
ZK430,Manson,21:07,C3
XV891,The Plains,04:23,T2
FA802,Sparksville,13:14,E6
TR425,Hopkinton,22:21,R6
RG406,Winnetoon,19:44,O7
UD414,Packard,09:56,G6
VY890,Wolfe City,04:56,R5
WR747,Hamilton Dome,02:04,R4
VH095,McKenzie,04:13,E6
ZC539,East Liberty,16:32,A1
YQ431,Corinna,05:53,T1
CJ632,Blodgett,06:04,A0
OT056,Robert Lee,10:56,Q2
BD647,Bahama,12:29,E6
OE894,Palm Springs,10:39,C7
FF247,Richlands,07:47,Z7
BD288,Baskett,17:32,W4
YK316,Gladstone,15:30,U9
FG703,Modoc,01:28,W4
KW868,North Johns,10:29,O9
ZB023,Ford,07:18,B7
HO913,Howes Mill,05:24,U7
JB431,Pea Ridge,22:19,T4
NM051,Cross Anchor,03:22,T9
SV492,Grays Hill,02:27,V6
WB812,Langdon,22:26,N3
JA478,Odin,04:50,P4
HD914,Bay Lake,09:57,T0
BZ663,Severna Park,17:17,F9
LJ617,Red Ash,05:56,U5
NW488,Kinmundy,20:17,C6
DX239,Auke Bay,16:27,N5
SY792,Atlantic Beach,04:21,U8
CH007,Shawan,14:02,R4
CH861,Villa Grove,09:45,E7
WE472,Guerra,10:43,A6
ZT656,Sigurd,14:50,Z9
JH050,Hickory Creek,13:41,D0
ZR433,North Bibb,09:19,V4
PY194,Mexican Water,20:49,B9
SI311,East Lynn,02:50,W3
JK029,Inkom,14:05,S9
NQ595,Rising Sun,03:59,R8
BQ274,Paynesville,01:58,V5
SK156,Garo,04:58,G6
FM187,Converse,10:35,A3
FT545,Eastanollee,18:05,P6
UY690,Nitta Yuma,10:00,E3
EZ338,Iliff,18:41,D8
AW051,New Washoe City,14:59,Q4
VP659,Westel,15:32,E9
CX385,Dell City,18:10,W3
JJ391,Ocheyedan,11:06,D3
LD864,Albin,09:29,Z4
SK352,Baileyville,21:36,X6
LB657,Bearmouth,21:29,G9
JZ704,Paducah,02:14,Y6
JZ806,Cox City,09:03,M3
TQ573,Pinewood Estates,07:08,H9
YF147,Garwood,00:12,S4
GP061,Sturkie,08:16,B5
JQ630,Orovada,13:51,R6
MW687,Pocono Pines,16:59,S9
TO251,Coolin,05:36,P2
FD985,West Sand Lake,13:12,P6
EW557,Ellamore,18:18,G9
NL158,Dunton,14:32,Q0
HI533,Country Club Estates,10:56,W9
XJ497,San Luis Obispo,23:34,U6
UD661,Whiteland,05:05,F7
VA406,Mountain Brook,02:39,V0
UW167,Glendora,11:39,D6
WO946,Bremen,02:21,Z6
NL530,Columbia,05:33,E7
GM162,La Barge,16:02,W7
RY918,Sarona,11:28,U0
IN192,Ackworth,14:35,W2
ES978,Duquesne,08:35,O8
ES772,Weatherford,14:00,G8
PX994,Village Saint George,21:34,C4
DW717,Nina,01:48,L5
ZK294,Casco,18:36,B3
BM587,Nemaha,00:39,X4
HU759,Wakenda,09:53,T1
WN291,Jamieson,00:27,U4
WG760,Anvik,01:43,M4
HO098,Brisbin,05:19,P2
MY988,Moca,19:41,J1
ZA120,Cullomburg,13:21,Z9
WL371,Martinsville,01:38,E5
GB216,Sugar Grove,09:19,T8
RM381,Dalton,09:59,J9
NC615,Schultz,15:08,N4
CM357,Ehrenberg,07:54,X1
WJ060,Joppa,10:17,X1
GH860,Onyx,03:47,S5
CQ010,Abbott,04:56,P5
SV992,East Germantown,04:50,P0
HX137,Lord,22:55,Z3
KL326,Camp Verde,07:40,V5
DN040,Ayden,00:10,P6
GN274,Charlevoix,20:43,Y4
UM306,Gibbon,13:11,Y9
JS770,Dravosburg,23:02,G0
DY188,Pima,07:02,V9
HW851,West Canton,09:24,L5
YW706,Saint Johnsbury,20:43,R4
JE068,Idalou,06:40,M3
NZ059,Ironia,01:27,G2
NV910,Cridersville,07:38,U9
FQ607,Cobleskill,19:15,R7
RB418,Holden,11:37,R6
BM708,Park Layne,14:05,M5
EC886,Price,13:56,X6
QV851,East Riverdale,16:26,L5
PI997,Thomasboro,21:44,Z5
CX745,Kalvesta,15:32,H9
NG829,Pennyhill,05:23,N4
VV905,Milesburg,22:12,E4
HT064,Cresco,19:30,I1
RE312,West Longview,13:52,J0
IZ270,Casstown,20:13,K7
SY765,McCall Creek,15:04,Q7
MC090,Honeydew,20:17,J8
AZ704,Miramiguoa Park,02:21,Z5
AN303,Fort Recovery,01:28,Y4
UQ124,Timblin,23:05,B1
BM437,Conception Junction,04:31,I0
EA055,Murphy City,10:34,L6
GL186,South Coventry,05:32,E2
JI151,Morenci,02:26,N9
IS850,Kalona,23:27,G1
QW297,Cliff Village,06:35,R2
HJ901,Green Tree,03:44,B6
HG576,Kitts Hill,03:46,V8
AH825,Dixfield,19:33,X0
WP371,Euless,13:06,J9
YL169,Adelphia,21:10,E6
ER637,Ocean Breeze Park,03:53,V6
JV982,Kappa,03:59,B9
HV388,Onslow,04:13,H8
KJ947,Anasco,06:51,P2
PC909,Mitchell Heights,05:21,G2
IY964,Weaver,21:03,X4
VR138,Roseburg,20:17,D3
MU835,Crows Bluff,16:11,H6
UB740,Torrance,13:20,Z9
OE767,Troy,10:22,Z6
CO508,Parksley,21:22,F9
ON616,Red Jacket,08:54,G6
PQ894,Woodburn,21:28,P9
CP607,Argyle,18:30,X6
AY711,Wahoo,14:24,C3
HH085,Embudo,14:22,M7
US859,Gatewood,14:47,S2
EV635,Chignik Lake,21:53,D1
VG603,Ogilvie,08:44,E0
GY345,Haughton,12:56,V7
JS357,Marble Hill,17:51,W4
WK394,Blairstown,15:07,H6
AN439,Alhambra,08:59,P4
SW798,Mogote,21:41,S9
UQ140,Conroy,02:24,O3
YB520,Tomahawk,02:03,V7
TW446,Yale,10:05,K6
YV709,Saint Leonard,19:43,P5
TA128,Sugar Bush Knolls,11:12,N8
AB395,Iredell,00:00,D8
IT867,Heartwell,20:55,W7
DR005,Crystal Bay,03:37,E0
QV322,Mancos,17:11,J0
MR850,Turton,13:16,C0
NW151,Marietta,11:24,D2
FN671,King and Queen Court House,23:31,Y0
DN442,Volin,23:22,N6
II861,Two Harbors,01:09,T1
FQ173,Vincentown,20:00,Q7
JC582,Hollymead,01:05,E2
IH348,Knierim,16:16,Y8
OX145,Foreman,01:52,Z9
SS689,La Pryor,03:10,O9
HJ046,Matagorda,23:02,P1
HA646,Ruby,20:36,B8
JN802,Washta,15:40,F0
WS622,Purley,13:34,G9
PA857,Glenside,10:04,U0
SY278,Port Monmouth,02:06,L4
PV046,Fork Mountain,20:34,W4
BC191,Stockport,17:24,I7
ZJ740,Briggsville,21:21,V4
QQ239,Smiths Grove,01:25,O7
TR348,Yarmouth,02:55,V7
FD806,Carol City,10:26,Z6
MZ403,Dinosaur,00:32,X4
KK013,Leonardville,08:22,C8
PU370,Hawkinsville,07:50,G5
GH151,Selah,14:33,D4
QH935,Cody,22:29,U8
KJ819,Jarrell,13:25,N6
HC637,Rapid City,11:44,Q8
EF141,Old Minto,14:39,V6
UY616,Beavertown,10:52,L0
RR629,Bonanza,08:30,C2
IG166,Wolcottville,18:01,T6
DS091,Bueyeros,06:35,S5
CL443,Kane,00:51,J0
BC968,South Plainfield,12:06,A4
OE270,Moore Station,11:05,P2
QS600,Searchlight,24:00,F5
YY786,Maysville,03:35,W5
WL983,Ketchikan,15:48,T7
XK454,Le Grand,11:06,G4
ND265,Pine,23:57,J5
XE846,Glenshaw,06:23,U2
XV070,Pitcairn,06:15,U3
HC780,Lastrup,08:01,P6
TV457,Hapeville,09:22,P7
DE824,Flora Vista,07:16,L8
OX908,Elcho,12:21,X9
IV418,Leonville,14:05,Z5
HP669,Heyburn,07:49,C3
BR831,Holliston,04:06,R5
CA869,White Bear Beach,15:50,F4
IA033,Rhodes,15:21,S4
PU002,Confluence,16:53,P1
QU667,North Hornell,01:56,J9
EY532,Vinegar Bend,06:27,O9
JE060,Veguita,13:09,F6
HA098,Vergas,00:00,I1
